id,name,age,address,cell phone,gender,height,weight,bmi
13952,윤나현,32,포항 신제주 123-45,010-2737-5149,여성,176.100006,68.900002,22.217772
13953,이나람,71,광주 강서구 123-45,010-1830-7911,여성,178.800003,87.000000,27.213490
13954,임지안,75,남양주 동구 123-45,010-8146-9564,남성,163.500000,58.700001,21.958496
13955,김시빈,26,부산 덕양구 123-45,010-5831-5026,남성,165.800003,56.099998,20.407686
13956,윤민율,70,남양주 신제주 123-45,010-8948-7061,남성,162.800003,46.799999,17.657818
13957,오소아,42,청주 분당구 123-45,010-1031-6101,남성,167.899994,64.400002,22.844650
13958,최현슬,33,대전 강남구 123-45,010-3464-8546,남성,169.899994,76.699997,26.571047
13959,정수윤,58,천안 덕진구 123-45,010-7694-8950,남성,175.199997,41.400002,13.487521
13960,신태서,56,서울 흥덕구 123-45,010-4021-8320,여성,169.899994,45.400002,15.727843
13961,서은린,38,청주 성동구 123-45,010-5367-1667,여성,169.300003,74.599998,26.027044
13962,임민민,54,울산 동구 123-45,010-5719-2904,여성,161.600006,66.000000,25.273256
13963,조소호,35,전주 수성구 123-45,010-2854-5390,여성,151.000000,50.500000,22.148153
13964,장민진,56,전주 남구 123-45,010-2012-8031,여성,157.899994,77.900002,31.244473
13965,장예슬,51,광주 성동구 123-45,010-5648-2436,여성,151.100006,84.599998,37.054539
13966,윤현우,62,대전 신제주 123-45,010-5400-9665,남성,177.100006,80.000000,25.506617
13967,이은훈,72,대전 팔달구 123-45,010-2494-8443,남성,157.100006,70.000000,28.362572
13968,조도솔,70,대전 기흥구 123-45,010-5298-9073,남성,161.800003,55.000000,21.009012
13969,조서서,55,광주 달서구 123-45,010-3603-8956,남성,176.000000,49.400002,15.947831
13970,신소아,62,부산 남구 123-45,010-4896-5538,남성,156.399994,65.599998,26.818247
13971,서선영,45,포항 진해구 123-45,010-7219-2220,여성,158.199997,46.299999,18.499842
13972,이진우,70,천안 해운대구 123-45,010-5090-6687,여성,163.399994,82.699997,30.974295
13973,정채아,54,세종 분당구 123-45,010-5100-9734,남성,163.000000,64.300003,24.201138
13974,김서슬,67,대전 달서구 123-45,010-6911-5867,여성,150.199997,76.500000,33.909515
13975,이서슬,72,화성 기흥구 123-45,010-6388-9142,여성,150.199997,53.500000,23.714499
13976,윤시현,67,부산 성북구 123-45,010-1500-6319,여성,152.899994,73.800003,31.567591
13977,장도빈,78,대구 장유동 123-45,010-4319-8487,남성,152.300003,84.099998,36.257359
13978,한예현,79,천안 분당구 123-45,010-5070-6500,여성,151.399994,51.400002,22.423914
13979,오수진,58,수원 동구 123-45,010-1966-7597,남성,157.800003,99.599998,39.998646
13980,한선슬,24,평택 중구 123-45,010-2460-5024,여성,175.300003,52.299999,17.019150
13981,서선안,36,남양주 해운대구 123-45,010-8652-5337,여성,154.500000,82.400002,34.519958
13982,강진아,29,평택 신제주 123-45,010-7720-5020,여성,163.199997,76.800003,28.835064
13983,조선우,39,전주 중구 123-45,010-5268-5202,여성,175.399994,49.599998,16.122133
13984,강소유,25,남양주 진해구 123-45,010-5058-1333,여성,163.100006,69.800003,26.239014
13985,이채연,30,김해 유성구 123-45,010-4607-2684,여성,176.699997,95.500000,30.586535
13986,김하민,50,부산 달서구 123-45,010-4891-3673,여성,164.899994,51.700001,19.012939
13987,한소슬,47,세종 팔달구 123-45,010-3241-1599,여성,159.500000,82.900002,32.586155
13988,장소슬,73,화성 장유동 123-45,010-8603-4838,남성,159.100006,43.599998,17.224478
13989,최현람,33,성남 송파구 123-45,010-9379-4257,남성,170.800003,74.900002,25.674740
13990,이태서,47,고양 서구 123-45,010-6776-3851,여성,172.699997,57.000000,19.111298
13991,최지안,75,천안 송파구 123-45,010-9914-7889,남성,174.000000,68.900002,22.757299
13992,장나재,58,대전 송파구 123-45,010-1367-3524,여성,173.300003,73.900002,24.606356
13993,오유민,37,울산 덕진구 123-45,010-6561-3815,남성,179.399994,72.199997,22.433256
13994,강은서,66,청주 남구 123-45,010-2089-3201,여성,177.699997,85.199997,26.981417
13995,최서호,28,포항 일산동구 123-45,010-3989-9396,여성,179.000000,64.699997,20.192877
13996,박은솔,28,김해 송파구 123-45,010-3091-6659,여성,171.699997,65.699997,22.285622
13997,정은호,27,천안 남구 123-45,010-7571-9507,여성,174.500000,90.800003,29.819132
13998,임예연,72,김해 남구 123-45,010-3898-9129,여성,155.500000,50.400002,20.843460
13999,강은아,38,창원 강서구 123-45,010-8311-3564,여성,158.300003,40.099998,16.002304
14000,서현우,70,인천 유성구 123-45,010-9882-1285,남성,152.199997,43.099998,18.605783
14001,정수안,78,용인 달서구 123-45,010-8006-5523,여성,160.899994,95.800003,37.004410
14002,김채민,76,창원 남구 123-45,010-2451-4522,여성,157.600006,79.099998,31.846668
14003,이민안,20,서울 성동구 123-45,010-1813-8211,여성,166.000000,64.400002,23.370592
14004,한나슬,42,광주 북구 123-45,010-4126-1461,남성,171.600006,53.099998,18.032663
14005,조다슬,77,용인 성동구 123-45,010-3840-2988,남성,152.500000,46.400002,19.951628
14006,오나진,58,천안 서북구 123-45,010-8492-6636,여성,159.600006,75.300003,29.561686
14007,임서진,79,수원 팔달구 123-45,010-4673-1853,남성,176.600006,41.200001,13.210396
14008,신아린,63,고양 강남구 123-45,010-8540-2961,여성,152.100006,55.599998,24.033463
14009,최건솔,44,대전 성동구 123-45,010-7694-5532,남성,178.699997,60.200001,18.851566
14010,임다아,53,수원 기흥구 123-45,010-1528-4731,남성,159.100006,76.900002,30.379873
14011,한하호,52,용인 서북구 123-45,010-6000-2907,남성,170.800003,49.299999,16.899395
14012,윤하람,72,울산 수성구 123-45,010-7241-2940,여성,176.500000,94.199997,30.238586
14013,임다진,26,안산 흥덕구 123-45,010-1874-5545,여성,159.899994,78.900002,30.858877
14014,윤소호,74,천안 강서구 123-45,010-4382-8544,여성,167.500000,47.900002,17.072847
14015,임태솔,38,용인 신제주 123-45,010-1177-6199,남성,153.800003,62.700001,26.506653
14016,신나람,39,김해 강남구 123-45,010-7679-4355,남성,169.399994,42.400002,14.775395
14017,오도람,70,서울 유성구 123-45,010-1683-4515,여성,176.899994,93.400002,29.846352
14018,최소아,41,창원 신제주 123-45,010-1118-2201,남성,170.500000,74.000000,25.455576
14019,정은진,39,서울 강남구 123-45,010-8737-4149,남성,162.000000,59.400002,22.633747
14020,윤진유,71,고양 송파구 123-45,010-8404-1727,여성,157.399994,84.400002,34.066936
14021,강서훈,73,부산 중구 123-45,010-7205-5438,여성,162.399994,98.699997,37.423561
14022,조건윤,29,인천 성북구 123-45,010-2728-4267,남성,167.500000,81.900002,29.191360
14023,조소서,78,서울 성북구 123-45,010-5949-5379,남성,158.000000,41.000000,16.423649
14024,정태진,50,세종 성동구 123-45,010-5019-1187,여성,173.100006,98.099998,32.739712
14025,강예진,39,서울 신제주 123-45,010-6418-7460,남성,173.500000,75.000000,24.915081
14026,윤다안,43,인천 수성구 123-45,010-8850-1981,여성,166.899994,78.300003,28.109243
14027,윤수연,54,평택 북구 123-45,010-9329-6713,남성,161.199997,56.099998,21.589014
14028,신다우,50,안양 북구 123-45,010-5612-5854,여성,160.500000,78.000000,30.279209
14029,윤도안,69,화성 일산동구 123-45,010-7922-7202,여성,163.399994,83.900002,31.423742
14030,한지빈,54,서울 분당구 123-45,010-2811-8871,여성,152.000000,76.599998,33.154430
14031,신나람,65,안양 일산동구 123-45,010-4295-8787,여성,164.800003,72.699997,26.768250
14032,강채율,55,인천 송파구 123-45,010-5473-7259,남성,157.800003,44.200001,17.750404
14033,이지서,78,포항 분당구 123-45,010-1456-2585,남성,151.300003,61.400002,26.821960
14034,장시훈,26,광주 장유동 123-45,010-6331-3834,남성,150.500000,48.799999,21.545017
14035,윤소람,71,서울 남구 123-45,010-5137-3533,여성,169.899994,90.599998,31.386400
14036,조유재,57,부산 강서구 123-45,010-3186-1319,여성,164.600006,71.400002,26.353516
14037,조민윤,48,청주 장유동 123-45,010-5397-4303,남성,165.600006,67.699997,24.686981
14038,임현훈,31,제주 덕양구 123-45,010-5604-8746,여성,165.500000,51.700001,18.875330
14039,조나진,44,고양 성북구 123-45,010-6498-5072,남성,170.500000,70.599998,24.285995
14040,강현유,54,성남 유성구 123-45,010-3018-6339,여성,179.000000,55.000000,17.165506
14041,윤유율,38,청주 성북구 123-45,010-4585-4806,남성,179.100006,84.300003,26.280670
14042,박민영,68,창원 북구 123-45,010-3062-7529,여성,153.100006,82.900002,35.367485
14043,정건안,43,청주 성북구 123-45,010-4850-2444,여성,178.600006,99.199997,31.099167
14044,신수연,58,울산 북구 123-45,010-1018-7659,남성,178.500000,86.500000,27.148115
14045,윤유현,34,광주 장유동 123-45,010-3190-4125,여성,167.300003,50.299999,17.971159
14046,임나유,52,울산 북구 123-45,010-6527-5278,여성,176.399994,49.900002,16.036272
14047,오민율,45,광주 서북구 123-45,010-8553-5614,여성,179.000000,44.000000,13.732406
14048,신태솔,77,광주 해운대구 123-45,010-4071-2287,남성,170.100006,65.000000,22.464909
14049,장건솔,20,서울 분당구 123-45,010-4744-7541,여성,163.100006,73.199997,27.517130
14050,신진람,32,수원 수성구 123-45,010-5865-5143,남성,157.399994,55.900002,22.563290
14051,오유영,79,천안 장유동 123-45,010-3599-3410,여성,163.600006,43.799999,16.364679
14052,장채린,61,전주 진해구 123-45,010-6367-1256,남성,165.500000,89.099998,32.529823
14053,장아윤,34,성남 서북구 123-45,010-4899-3045,여성,171.399994,75.699997,25.767616
14054,이수린,29,평택 유성구 123-45,010-6360-1483,여성,160.300003,81.500000,31.716887
14055,이태훈,43,천안 남구 123-45,010-4994-9260,남성,153.500000,59.700001,25.337139
14056,서채솔,25,울산 동구 123-45,010-1641-6125,남성,152.500000,80.099998,34.442356
14057,오도현,54,대구 강서구 123-45,010-5412-1601,남성,158.600006,80.900002,32.161930
14058,조소윤,63,성남 송파구 123-45,010-5763-1700,여성,159.699997,97.099998,38.072323
14059,박지솔,64,세종 서구 123-45,010-3967-8003,남성,153.500000,50.900002,21.602352
14060,박선안,49,제주 분당구 123-45,010-4988-7943,여성,177.600006,49.900002,15.820297
14061,한수민,69,대전 덕진구 123-45,010-7323-3456,남성,177.500000,99.000000,31.422337
14062,서건아,30,대구 강남구 123-45,010-1105-3794,남성,168.399994,69.900002,24.648645
14063,강하람,55,고양 중구 123-45,010-2365-6014,남성,164.300003,84.400002,31.265640
14064,장건빈,72,포항 덕진구 123-45,010-2272-1130,여성,163.500000,46.599998,17.432127
14065,윤다영,44,평택 송파구 123-45,010-2407-7885,남성,162.699997,92.000000,34.754635
14066,이나율,36,세종 진해구 123-45,010-5663-9203,남성,159.800003,76.199997,29.840176
14067,신하호,29,세종 동구 123-45,010-5070-4820,남성,152.500000,49.900002,21.456598
14068,강나우,71,용인 강남구 123-45,010-4891-6805,남성,161.600006,43.900002,16.810545
14069,장채진,48,대구 동구 123-45,010-3970-9960,여성,157.699997,97.699997,39.285397
14070,서민안,44,고양 해운대구 123-45,010-8953-1426,여성,150.800003,71.800003,31.573431
14071,박선서,43,김해 유성구 123-45,010-2159-2573,여성,170.199997,72.500000,25.027582
14072,한선연,78,광주 서구 123-45,010-9782-2484,여성,157.600006,40.299999,16.225294
14073,서채유,78,포항 덕진구 123-45,010-4543-1532,남성,171.199997,80.400002,27.431437
14074,임하슬,70,안양 팔달구 123-45,010-7135-2775,여성,150.500000,62.500000,27.593515
14075,윤진윤,44,성남 강서구 123-45,010-3363-2614,여성,173.800003,92.199997,30.523289
14076,강예유,44,성남 진해구 123-45,010-3432-8604,남성,160.399994,52.500000,20.405657
14077,오선안,29,창원 장유동 123-45,010-1882-3812,여성,158.300003,71.300003,28.452976
14078,임서린,59,세종 해운대구 123-45,010-7865-6590,남성,163.899994,78.000000,29.035995
14079,임예민,53,평택 강서구 123-45,010-8411-3973,여성,169.300003,49.900002,17.409512
14080,윤아민,43,울산 기흥구 123-45,010-2466-8631,여성,164.100006,55.900002,20.758436
14081,오지재,28,인천 서구 123-45,010-3711-3577,남성,152.300003,59.700001,25.737984
14082,이예슬,38,용인 흥덕구 123-45,010-7045-5266,남성,168.100006,61.200001,21.657881
14083,정다민,25,천안 성동구 123-45,010-6073-3376,여성,173.000000,65.199997,21.784889
14084,장소진,54,광주 해운대구 123-45,010-1421-5609,여성,150.000000,71.099998,31.599998
14085,박태현,47,용인 남구 123-45,010-4934-3846,여성,174.300003,90.900002,29.920517
14086,최민린,67,포항 해운대구 123-45,010-9272-2811,여성,179.300003,98.599998,30.670181
14087,윤예현,42,광주 해운대구 123-45,010-1518-3012,여성,150.600006,93.800003,41.357368
14088,오시슬,26,고양 북구 123-45,010-9264-5427,남성,174.899994,59.400002,19.418106
14089,장지빈,27,청주 북구 123-45,010-8101-2455,남성,175.000000,59.900002,19.559185
14090,김은훈,32,평택 송파구 123-45,010-4762-3357,남성,177.399994,81.400002,25.865282
14091,서다아,20,광주 팔달구 123-45,010-1665-4420,남성,166.199997,43.799999,15.856674
14092,서하유,38,대구 송파구 123-45,010-6550-1678,여성,162.300003,95.599998,36.292831
14093,신진훈,36,안양 일산동구 123-45,010-4943-7342,남성,163.800003,98.900002,36.861118
14094,조도람,26,서울 진해구 123-45,010-2006-9500,남성,172.699997,51.599998,17.300755
14095,조아호,38,화성 강남구 123-45,010-3401-9327,여성,159.899994,67.500000,26.400179
14096,이건유,61,대전 흥덕구 123-45,010-9078-2306,여성,174.000000,81.500000,26.919012
14097,최시아,55,용인 해운대구 123-45,010-8244-8847,여성,153.600006,99.199997,42.046436
14098,조민윤,30,창원 신제주 123-45,010-1913-6205,남성,159.399994,64.699997,25.464060
14099,최수재,58,울산 기흥구 123-45,010-1996-5959,남성,174.699997,75.800003,24.836102
14100,박지율,40,안양 기흥구 123-45,010-9547-6976,여성,158.800003,93.599998,37.117165
14101,윤현민,37,천안 팔달구 123-45,010-2001-5142,남성,160.600006,67.800003,26.286852
14102,김진안,59,화성 장유동 123-45,010-3266-3607,여성,167.199997,40.299999,14.415594
14103,윤하민,44,세종 분당구 123-45,010-1145-7078,남성,163.600006,53.400002,19.951460
14104,강나윤,42,포항 신제주 123-45,010-4743-1469,남성,173.899994,90.800003,30.025257
14105,서하윤,75,전주 기흥구 123-45,010-5745-2687,남성,179.699997,70.199997,21.739071
14106,신수훈,77,대전 서구 123-45,010-7387-7122,여성,177.399994,56.500000,17.953175
14107,오진아,65,울산 서북구 123-45,010-4819-6619,여성,154.000000,57.099998,24.076572
14108,조하우,36,부산 장유동 123-45,010-8035-6088,여성,172.699997,82.599998,27.694618
14109,김지연,38,포항 신제주 123-45,010-9540-2710,여성,170.100006,58.500000,20.218418
14110,김현윤,30,창원 강남구 123-45,010-2438-5311,여성,152.000000,99.000000,42.849724
14111,조시유,56,안양 남구 123-45,010-1656-1909,남성,164.399994,65.900002,24.382702
14112,박시우,49,제주 송파구 123-45,010-9698-6933,여성,157.800003,73.500000,29.517075
14113,최민우,45,서울 수성구 123-45,010-9200-8424,남성,165.000000,60.400002,22.185493
14114,한선영,57,고양 강서구 123-45,010-3515-8649,여성,172.000000,44.500000,15.041915
14115,박현윤,74,고양 해운대구 123-45,010-1913-5830,여성,157.500000,64.099998,25.840260
14116,서나빈,78,대전 달서구 123-45,010-3550-4091,여성,170.800003,48.000000,16.453772
14117,장아아,49,전주 성북구 123-45,010-9022-8136,남성,159.699997,70.900002,27.799463
14118,최서민,69,고양 해운대구 123-45,010-7320-6723,남성,171.000000,56.400002,19.287985
14119,조다진,68,제주 유성구 123-45,010-2723-8755,여성,156.800003,67.300003,27.373032
14120,신예연,33,김해 수성구 123-45,010-6681-8380,남성,150.800003,95.500000,41.995300
14121,정시빈,32,전주 남구 123-45,010-5582-5221,여성,163.699997,56.799999,21.195858
14122,윤채린,71,고양 송파구 123-45,010-2424-5801,남성,160.699997,76.099998,29.468151
14123,한선율,45,광주 서구 123-45,010-4222-2906,남성,159.699997,94.599998,37.092087
14124,한지린,35,안양 신제주 123-45,010-6144-2164,여성,151.199997,96.199997,42.079594
14125,이예솔,46,부산 서구 123-45,010-4261-3459,남성,172.000000,76.699997,25.926176
14126,이태영,39,김해 달서구 123-45,010-3297-5747,남성,159.000000,49.099998,19.421700
14127,서민슬,44,용인 남구 123-45,010-5099-2677,남성,164.300003,89.699997,33.229000
14128,서나연,42,제주 서북구 123-45,010-9524-9236,남성,157.699997,51.500000,20.708269
14129,윤유호,44,대구 장유동 123-45,010-1742-2113,남성,167.899994,61.299999,21.744986
14130,강태연,31,수원 기흥구 123-45,010-7488-9192,여성,178.699997,51.500000,16.127171
14131,최서슬,58,남양주 성북구 123-45,010-5572-7629,여성,170.100006,95.699997,33.075256
14132,신현서,73,대구 장유동 123-45,010-5442-6847,남성,159.100006,44.200001,17.461514
14133,박태재,46,대전 남구 123-45,010-8776-1330,남성,158.100006,48.500000,19.403404
14134,오채율,33,인천 서북구 123-45,010-1991-7376,여성,172.100006,73.900002,24.950695
14135,한서우,20,인천 달서구 123-45,010-3295-7642,남성,166.000000,98.099998,35.600231
14136,신채진,75,인천 신제주 123-45,010-1645-4636,남성,161.600006,66.099998,25.311548
14137,김수안,59,부산 서북구 123-45,010-5831-7159,여성,164.199997,87.099998,32.305157
14138,김민서,78,대구 기흥구 123-45,010-3330-8773,남성,174.899994,85.199997,27.852232
14139,정다율,68,세종 중구 123-45,010-1235-1377,여성,175.199997,51.000000,16.615063
14140,정다안,70,대전 성북구 123-45,010-4666-6238,여성,151.899994,57.299999,24.833567
14141,신시호,50,김해 일산동구 123-45,010-6765-7220,여성,174.399994,76.099998,25.020254
14142,이태호,39,포항 수성구 123-45,010-4005-4131,여성,179.500000,69.500000,21.570286
14143,윤서솔,56,용인 남구 123-45,010-6543-5926,남성,158.199997,61.799999,24.693092
14144,강수우,32,포항 성동구 123-45,010-6732-5473,남성,171.899994,76.300003,25.820986
14145,정민린,44,포항 강남구 123-45,010-2451-5329,남성,152.100006,89.300003,38.600510
14146,김수우,35,수원 동구 123-45,010-6465-7685,남성,164.300003,94.199997,34.896008
14147,오아훈,27,김해 흥덕구 123-45,010-9910-1348,여성,163.100006,43.299999,16.277210
14148,조수훈,21,포항 덕진구 123-45,010-9577-6589,남성,177.899994,44.700001,14.123934
14149,강태서,71,성남 중구 123-45,010-7722-8348,여성,166.600006,87.199997,31.417126
14150,임태율,22,창원 수성구 123-45,010-9616-4690,여성,168.199997,85.000000,30.044638
14151,신다민,47,안산 덕양구 123-45,010-4320-5553,남성,177.199997,42.700001,13.598796
14152,이유우,55,제주 송파구 123-45,010-9819-3312,여성,152.800003,87.800003,37.605194
14153,윤채서,45,서울 북구 123-45,010-5271-8548,남성,154.800003,59.500000,24.829906
14154,신하재,56,김해 유성구 123-45,010-9502-1353,남성,153.600006,79.699997,33.781261
14155,임유솔,55,남양주 팔달구 123-45,010-2174-8199,남성,155.399994,77.400002,32.050808
14156,김현민,26,전주 덕양구 123-45,010-6298-5856,여성,161.899994,88.599998,33.801819
14157,김건재,66,전주 분당구 123-45,010-4071-4544,여성,151.699997,73.500000,31.938625
14158,강지윤,65,남양주 송파구 123-45,010-1249-1992,남성,168.399994,47.900002,16.890846
14159,임선우,35,평택 동구 123-45,010-4508-2888,여성,173.800003,82.699997,27.378265
14160,서은연,64,인천 남구 123-45,010-9610-7263,여성,175.199997,59.700001,19.449396
14161,윤유진,35,세종 덕양구 123-45,010-6911-8304,남성,158.000000,59.400002,23.794264
14162,윤민안,60,울산 수성구 123-45,010-3972-4060,남성,166.100006,84.699997,30.700405
14163,장아훈,73,용인 덕진구 123-45,010-2653-9000,남성,150.899994,96.699997,42.466652
14164,박서연,53,울산 흥덕구 123-45,010-2312-2482,여성,154.399994,87.300003,36.620117
14165,이진윤,23,성남 남구 123-45,010-8360-5372,여성,171.800003,80.900002,27.409567
14166,신채안,34,성남 달서구 123-45,010-3440-1748,여성,157.500000,75.500000,30.435877
14167,강지린,57,울산 달서구 123-45,010-5265-4265,여성,172.199997,63.900002,21.549370
14168,김유아,55,포항 일산동구 123-45,010-3834-2763,여성,172.300003,85.800003,28.901255
14169,최소린,79,부산 진해구 123-45,010-2601-4355,남성,165.500000,47.900002,17.487976
14170,김수솔,69,인천 강남구 123-45,010-2188-6007,여성,177.800003,59.700001,18.884731
14171,강아슬,71,전주 덕진구 123-45,010-2898-3674,여성,160.000000,41.799999,16.328123
14172,강소솔,76,광주 덕양구 123-45,010-2078-1606,남성,162.000000,47.299999,18.023167
14173,신다윤,72,울산 남구 123-45,010-4773-1110,여성,176.500000,84.300003,27.060648
14174,서도우,72,울산 송파구 123-45,010-6118-7736,여성,152.800003,72.599998,31.094952
14175,오소율,56,전주 분당구 123-45,010-1448-9704,남성,163.399994,56.799999,21.273760
14176,정건유,67,천안 동구 123-45,010-1531-7033,남성,178.399994,71.400002,22.434095
14177,강소민,56,서울 송파구 123-45,010-5935-4757,여성,180.000000,49.400002,15.246915
14178,정예민,65,성남 일산동구 123-45,010-7801-2310,여성,175.199997,97.900002,31.894403
14179,신채진,42,청주 서구 123-45,010-2289-5994,여성,164.000000,65.699997,24.427423
14180,서은재,64,용인 흥덕구 123-45,010-6150-3648,여성,158.500000,87.599998,34.869484
14181,오아안,46,울산 서북구 123-45,010-4908-1977,여성,151.699997,84.400002,36.675102
14182,정선율,65,청주 강서구 123-45,010-1832-3809,남성,174.100006,98.099998,32.364689
14183,한하람,64,인천 진해구 123-45,010-3213-5343,여성,162.399994,66.599998,25.252373
14184,임지영,58,서울 해운대구 123-45,010-6207-9752,여성,173.600006,73.500000,24.388657
14185,신서우,66,대구 서구 123-45,010-1120-2299,여성,177.899994,67.900002,21.454477
14186,김서호,75,성남 장유동 123-45,010-6618-9715,남성,169.699997,69.900002,24.272442
14187,한하진,62,창원 서구 123-45,010-1793-5521,여성,163.100006,85.699997,32.216095
14188,오하훈,63,김해 달서구 123-45,010-3989-7866,여성,154.199997,80.199997,33.729168
14189,박도우,41,평택 유성구 123-45,010-4939-1396,여성,172.399994,94.599998,31.828533
14190,오소빈,24,천안 서구 123-45,010-1464-2083,여성,161.300003,65.800003,25.290483
14191,김진영,49,서울 서북구 123-45,010-6332-7496,여성,174.100006,56.500000,18.640213
14192,김건슬,67,고양 중구 123-45,010-8863-5075,여성,174.500000,48.900002,16.058981
14193,정서현,39,대구 수성구 123-45,010-6149-6495,여성,166.100006,58.299999,21.131449
14194,강민율,65,대구 강서구 123-45,010-6517-1552,남성,151.699997,74.400002,32.329712
14195,이채린,79,고양 분당구 123-45,010-7367-3799,남성,173.800003,96.900002,32.079250
14196,임민우,61,서울 장유동 123-45,010-6876-9834,남성,161.100006,87.199997,33.598923
14197,조유람,30,남양주 서구 123-45,010-3897-8643,여성,153.600006,44.700001,18.946329
14198,윤나우,46,대구 동구 123-45,010-1877-8668,남성,171.899994,95.099998,32.183167
14199,최선서,76,창원 일산동구 123-45,010-2368-8587,여성,152.699997,95.199997,40.828072
14200,김나솔,41,대전 서구 123-45,010-7483-4898,여성,157.300003,46.700001,18.873802
14201,박소현,34,청주 강서구 123-45,010-2319-2596,남성,163.300003,92.699997,34.762207
14202,오민솔,74,수원 장유동 123-45,010-2985-1415,여성,166.199997,56.000000,20.273375
14203,신도영,52,평택 서북구 123-45,010-8832-2477,남성,171.300003,60.400002,20.583641
14204,강도안,72,포항 서구 123-45,010-3471-5328,남성,157.399994,93.500000,37.740028
14205,이서재,45,세종 덕진구 123-45,010-5020-2747,여성,172.300003,45.299999,15.259054
14206,김채아,42,청주 북구 123-45,010-3353-6206,남성,167.500000,60.700001,21.635111
14207,오나민,63,울산 분당구 123-45,010-5867-6332,여성,158.800003,80.300003,31.843040
14208,신태람,26,대구 진해구 123-45,010-2492-9599,남성,177.500000,86.199997,27.359650
14209,정건훈,50,인천 분당구 123-45,010-9517-2620,여성,171.899994,61.400002,20.778618
14210,한예훈,71,제주 덕진구 123-45,010-8529-5772,여성,166.199997,48.299999,17.485785
14211,이나현,41,대구 장유동 123-45,010-8777-6624,여성,161.300003,42.099998,16.181295
14212,조예솔,66,부산 성동구 123-45,010-8527-6395,남성,170.800003,90.199997,30.919378
14213,신아현,69,안양 분당구 123-45,010-9458-6352,남성,166.000000,60.400002,21.919003
14214,김도람,67,전주 중구 123-45,010-7360-4872,여성,170.000000,69.800003,24.152248
14215,한소린,64,남양주 중구 123-45,010-7891-7931,여성,162.899994,81.000000,30.524101
14216,정아진,25,세종 중구 123-45,010-3901-2499,남성,161.300003,52.000000,19.986401
14217,윤소슬,22,천안 분당구 123-45,010-5936-6787,여성,162.800003,59.400002,22.411848
14218,김채람,48,평택 팔달구 123-45,010-4038-1599,여성,159.399994,67.000000,26.369276
14219,최민호,42,안양 덕양구 123-45,010-7088-1658,여성,151.100006,55.900002,24.484028
14220,오태훈,56,용인 분당구 123-45,010-7945-3355,여성,163.100006,59.400002,22.329475
14221,김은솔,78,청주 일산동구 123-45,010-8514-7880,여성,173.800003,81.800003,27.080317
14222,한하서,75,창원 덕양구 123-45,010-8725-2868,남성,179.500000,58.299999,18.094212
14223,오아서,72,서울 기흥구 123-45,010-8857-5140,여성,172.699997,99.500000,33.360950
14224,최진서,61,인천 강서구 123-45,010-2179-7257,남성,169.500000,42.000000,14.618737
14225,한은우,24,인천 달서구 123-45,010-8322-9435,남성,160.600006,65.800003,25.511429
14226,이하람,42,청주 강서구 123-45,010-7755-8421,남성,179.000000,64.500000,20.130459
14227,조채윤,60,화성 팔달구 123-45,010-2042-4778,여성,150.100006,54.500000,24.189957
14228,오태진,71,서울 팔달구 123-45,010-8766-7510,남성,150.600006,95.099998,41.930550
14229,조선린,68,청주 기흥구 123-45,010-6074-6191,여성,153.699997,53.299999,22.562099
14230,조은현,76,청주 덕진구 123-45,010-7358-7776,남성,173.600006,60.099998,19.942287
14231,한건안,62,서울 중구 123-45,010-9802-2119,남성,173.699997,83.000000,27.509232
14232,박나율,61,인천 남구 123-45,010-4835-3055,남성,177.899994,80.199997,25.340927
14233,장하영,44,인천 강서구 123-45,010-5640-3953,남성,170.600006,67.699997,23.261116
14234,임선서,72,대구 흥덕구 123-45,010-5993-2598,여성,167.500000,72.599998,25.876589
14235,조다호,29,안양 남구 123-45,010-6798-8313,여성,169.000000,45.799999,16.035852
14236,박하서,22,울산 성동구 123-45,010-2563-5429,여성,155.399994,63.599998,26.336321
14237,신은우,73,평택 신제주 123-45,010-3578-9260,여성,161.199997,89.099998,34.288433
14238,이아현,33,대구 수성구 123-45,010-3541-1319,여성,164.699997,47.000000,17.326494
14239,조도훈,31,용인 유성구 123-45,010-2649-6304,남성,164.500000,62.400002,23.059656
14240,한소현,78,울산 서구 123-45,010-2546-2426,남성,159.000000,76.500000,30.259878
14241,서건재,69,창원 일산동구 123-45,010-5757-6581,여성,158.199997,46.000000,18.379972
14242,김도슬,61,대전 일산동구 123-45,010-9067-8631,여성,172.300003,40.599998,13.675884
14243,강현진,71,안양 강서구 123-45,010-8606-5886,남성,170.699997,69.199997,23.748655
14244,최건우,67,서울 송파구 123-45,010-7017-4078,남성,159.300003,87.699997,34.559544
14245,장서영,33,용인 분당구 123-45,010-6869-4632,남성,168.300003,64.099998,22.630270
14246,정건빈,60,천안 기흥구 123-45,010-4920-8831,남성,159.800003,92.599998,36.262470
14247,이예슬,53,부산 덕진구 123-45,010-4961-6071,남성,170.399994,43.200001,14.878001
14248,정건호,21,안산 덕진구 123-45,010-8860-2321,남성,174.100006,72.099998,23.786892
14249,조선람,53,세종 서구 123-45,010-2457-3308,여성,167.399994,49.099998,17.521473
14250,장민우,54,용인 팔달구 123-45,010-4969-8567,남성,166.899994,44.799999,16.082939
14251,장수아,76,성남 강서구 123-45,010-4339-1881,남성,162.500000,81.199997,30.750296
